,symbol,timestamp,datetime,okx_fundingRate,binance_fundingRate,bybit_fundingRate,Long OKX Short Binance 30d Net SMA,Long OKX Short Binance 14d Net SMA,Long OKX Short Binance 7d Net SMA,Long OKX Short Binance 3d Net SMA,Long OKX Short Bybit 30d Net SMA,Long OKX Short Bybit 14d Net SMA,Long OKX Short Bybit 7d Net SMA,Long OKX Short Bybit 3d Net SMA
0,BTC/USDT:USDT,1684483200000,2023-05-19T08:00:00.002Z,-0.000193084012164,0.0489903,0.10270004999999999,,,,,,,,
1,BTC/USDT:USDT,1684512000000,2023-05-19T16:00:00.000Z,-0.035616499965108,0.04177425,0.07819395,,,,,,,,
2,BTC/USDT:USDT,1684540800000,2023-05-20T00:00:00.005Z,0.029993570947335003,0.05817735,0.10950000000000001,,,,,,,,
3,BTC/USDT:USDT,1684569600000,2023-05-20T08:00:00.014Z,-0.0047428696779015,0.02688225,0.10950000000000001,,,,,,,,
4,BTC/USDT:USDT,1684598400000,2023-05-20T16:00:00.020Z,0.108449055411597,-0.009296549999999999,0.02234895,,,,,,,,
5,BTC/USDT:USDT,1684627200000,2023-05-21T00:00:00.014Z,0.0134249781715005,0.0522972,-0.012778649999999999,,,,,,,,
6,BTC/USDT:USDT,1684656000000,2023-05-21T08:00:00.001Z,-0.027470912731044,0.0795189,0.10950000000000001,,,,,,,,
7,BTC/USDT:USDT,1684684800000,2023-05-21T16:00:00.015Z,0.030345715789977,0.05552745,0.10950000000000001,,,,,,,,
8,BTC/USDT:USDT,1684713600000,2023-05-22T00:00:00.028Z,0.075263106123531,0.03305805,0.10950000000000001,,,,0.02194179332691967,,,,0.06094569332691967
9,BTC/USDT:USDT,1684742400000,2023-05-22T08:00:00.000Z,-0.050294852171808006,0.0022994999999999995,0.10950000000000001,,,,0.022320789789102333,,,,0.067268106455769
10,BTC/USDT:USDT,1684771200000,2023-05-22T16:00:00.012Z,0.043284334600477495,0.0522315,0.10950000000000001,,,,0.014715947059592834,,,,0.061979797059592834
11,BTC/USDT:USDT,1684800000000,2023-05-23T00:00:00.006Z,0.033580048625591996,0.10950000000000001,0.0742848,,,,0.02001996620645317,,,,0.05766849953978649
12,BTC/USDT:USDT,1684828800000,2023-05-23T08:00:00.014Z,0.061661888873023506,0.10950000000000001,0.04678935,,,,0.021821409700794835,,,,0.043322343034128186
13,BTC/USDT:USDT,1684857600000,2023-05-23T16:00:00.008Z,-0.0150005587639515,0.10950000000000001,0.02427615,,,,0.04873765016474468,,,,0.05725310016474468
14,BTC/USDT:USDT,1684886400000,2023-05-24T00:00:00.000Z,0.04927257984676801,0.10950000000000001,0.10950000000000001,,,,0.051110449978603825,,,,0.06685654997860381
15,BTC/USDT:USDT,1684915200000,2023-05-24T08:00:00.025Z,0.1712039311393845,0.022633649999999998,0.10950000000000001,,,,0.022714883993000663,,,,0.04478156732633398
16,BTC/USDT:USDT,1684944000000,2023-05-24T16:00:00.008Z,0.05255450066625301,0.0477639,0.10950000000000001,,,,0.019384624562303342,,,,0.04231392456230334
17,BTC/USDT:USDT,1684972800000,2023-05-25T00:00:00.000Z,0.025068577178735996,0.063729,0.10950000000000001,,,,0.02836967777839168,,,,0.04789109444505832
18,BTC/USDT:USDT,1685001600000,2023-05-25T08:00:00.025Z,0.022276698601859997,0.10950000000000001,0.063072,,,,0.032217338803539664,,,,0.034668922136873004
19,BTC/USDT:USDT,1685030400000,2023-05-25T16:00:00.016Z,0.03732230825691,0.10950000000000001,0.0570714,,,,0.039242952841713835,,,,0.029505969508380497
20,BTC/USDT:USDT,1685059200000,2023-05-26T00:00:00.000Z,0.04573975950524099,0.10950000000000001,0.03816075,,,0.032188784456370995,0.03789187385508618,,,0.049166498742085285,0.024141107188419497
21,BTC/USDT:USDT,1685088000000,2023-05-26T08:00:00.024Z,0.026425671222380997,0.10493385,-0.0209145,,,0.033585203254726,0.04129965914960201,,,0.04201253182615457,0.020533592482935327
22,BTC/USDT:USDT,1685116800000,2023-05-26T16:00:00.012Z,0.001492385379966,0.05423535,0.10950000000000001,,,0.03241149919067486,0.033326593133611165,,,0.041736206333532,0.028170359800277836
23,BTC/USDT:USDT,1685145600000,2023-05-27T00:00:00.012Z,0.0822267612868995,0.07824869999999999,-0.0203232,,,0.030879982984028928,0.02619265075137434,,,0.03306685441260036,0.01008398408470768
24,BTC/USDT:USDT,1685174400000,2023-05-27T08:00:00.018Z,-0.096163455580662,0.0937758,0.09960119999999999,,,0.038418751360350854,0.06380482149804617,,,0.036948844217493705,0.03869160483137951
25,BTC/USDT:USDT,1685203200000,2023-05-27T16:00:00.008Z,0.1196399134830615,0.0806139,0.09551685000000001,,,0.04216730335694778,0.060000886740623,,,0.03990013192837636,0.029683986740622996
26,BTC/USDT:USDT,1685232000000,2023-05-28T00:00:00.017Z,0.0629269741032765,0.108186,0.0657657,,,0.04247143688400607,0.06073406486011851,,,0.04128310116972035,0.02061813152678517
27,BTC/USDT:USDT,1685260800000,2023-05-28T08:00:00.015Z,-0.07202843663805,0.10950000000000001,-0.0606411,,,0.046020895165292085,0.0712124132201085,,,0.03530293087957778,0.017350579886775172
28,BTC/USDT:USDT,1685289600000,2023-05-28T16:00:00.000Z,0.0434793037276305,0.10950000000000001,-0.03526995,,,0.047965607644451416,0.07052830261225067,,,0.02778371478730857,0.006406319278917334
29,BTC/USDT:USDT,1685318400000,2023-05-29T00:00:00.000Z,-0.04227040621135351,0.10950000000000001,0.0385002,,,0.057202534422303074,0.08030720991409451,,,0.029999605850874494,0.01622294324742784
30,BTC/USDT:USDT,1685347200000,2023-05-29T08:00:00.020Z,0.0667302997337955,0.10950000000000001,0.1021416,,,0.056734693855369576,0.07633626785727068,,,0.024076579569655275,0.025417551190604
31,BTC/USDT:USDT,1685376000000,2023-05-29T16:00:00.011Z,0.054453117188775,0.10950000000000001,0.10950000000000001,,,0.05892991849402207,0.076592258767403,,,0.023544732779736365,0.019533025434069668
32,BTC/USDT:USDT,1685404800000,2023-05-30T00:00:00.003Z,0.16869687599802602,0.06774765,0.10950000000000001,,,0.05050757671438237,0.06581768491061117,,,0.018787512428668066,0.024350034910611166
33,BTC/USDT:USDT,1685433600000,2023-05-30T08:00:00.000Z,0.016120724125345497,0.0989442,0.10950000000000001,,,0.05217354646427179,0.05391593160994367,,,0.023942360749986055,0.012973881609943675
34,BTC/USDT:USDT,1685462400000,2023-05-30T16:00:00.003Z,0.005153252885695499,0.042277949999999995,0.10950000000000001,,,0.048012791147621935,0.062377121676317655,,,0.027040934004764785,0.027248305009651003
35,BTC/USDT:USDT,1685491200000,2023-05-31T00:00:00.013Z,-0.021203943175584,0.025666799999999997,0.10950000000000001,,,0.04737675891059108,0.06255620137396883,,,0.030396958910591066,0.041455551373968835
36,BTC/USDT:USDT,1685520000000,2023-05-31T08:00:00.000Z,0.11104013774436,0.0313608,0.10950000000000001,,,0.05065728002463985,0.03353311533147883,,,0.033261901453211284,0.040019165331478826
37,BTC/USDT:USDT,1685548800000,2023-05-31T16:00:00.000Z,-0.0069341383834455,0.10802175,0.10950000000000001,,,0.056359493788911225,0.038970358899376174,,,0.03609469378891123,0.061706208899376176
38,BTC/USDT:USDT,1685577600000,2023-06-01T00:00:00.008Z,0.21032333443801202,0.022951199999999998,0.10950000000000001,,,0.045596038681326646,0.001287854382779992,,,0.027273038681326654,0.041529104382780006
39,BTC/USDT:USDT,1685606400000,2023-06-01T08:00:00.012Z,-0.082860196992567,0.10556895,0.10950000000000001,,,0.050415364662013656,0.017472237352375842,,,0.034490414662013635,0.05896787068570917
40,BTC/USDT:USDT,1685635200000,2023-06-01T16:00:00.000Z,0.070712469005175,0.10950000000000001,0.10950000000000001,,,0.04882535700733436,0.015665642706109158,,,0.035397007007334357,0.05716127603944251
41,BTC/USDT:USDT,1685664000000,2023-06-02T00:00:00.000Z,0.006555920610230999,0.0522315,0.10950000000000001,,0.04007648356268624,0.047964182669001494,0.0319572877491975,,0.04491325499125767,0.040660011240430054,0.07517693774919751
42,BTC/USDT:USDT,1685692800000,2023-06-02T08:00:00.006Z,0.06854695321798648,0.1014627,0.10950000000000001,,0.03968915886673027,0.045793114478734576,0.026411984516681832,,0.04343849100958744,0.04486445019302029,0.0693518011833485
43,BTC/USDT:USDT,1685721600000,2023-06-02T16:00:00.012Z,0.0305089836451665,0.1089087,0.10950000000000001,,0.03971318187600946,0.04701486456134408,0.030998097765629496,,0.04260945687600948,0.043482707418486935,0.0665344977656295
44,BTC/USDT:USDT,1685750400000,2023-06-03T00:00:00.000Z,0.034951246731984,0.081249,0.10950000000000001,,0.04014446697637495,0.04940895096872101,0.030934432220344147,,0.042491416976374964,0.05191597954014957,0.06029503222034417
45,BTC/USDT:USDT,1685779200000,2023-06-03T08:00:00.011Z,0.1145851664805825,0.10950000000000001,0.10950000000000001,,0.0392704125440301,0.04012207372770936,0.039222673471875004,,0.039650273258315834,0.042351702299137935,0.05990114013854166
46,BTC/USDT:USDT,1685808000000,2023-06-03T16:00:00.003Z,-0.013189494169068,0.0609477,0.10950000000000001,,0.04383905062928404,0.045510797901620284,0.03468726300361084,,0.0446214542007126,0.04934277647304887,0.06059617967027751
47,BTC/USDT:USDT,1685836800000,2023-06-04T00:00:00.000Z,0.1317396280026525,0.0531075,0.10950000000000001,,0.041041328014256605,0.03961121914450714,0.046769485940873004,,0.04471583515711375,0.04814856914450715,0.06932770260753969
48,BTC/USDT:USDT,1685865600000,2023-06-04T08:00:00.000Z,-0.007383639837928499,0.10950000000000001,0.10950000000000001,,0.041276895326325294,0.03653289548735849,0.03881998514591317,,0.044237566754896714,0.05317220263021566,0.06094141847924651
49,BTC/USDT:USDT,1685894400000,2023-06-04T16:00:00.000Z,0.11882834691451952,0.10950000000000001,0.10950000000000001,,0.0404552267281219,0.032944845811792356,0.03347377648931933,,0.04213083744240761,0.056477960097506656,0.055595209822652675
50,BTC/USDT:USDT,1685923200000,2023-06-05T00:00:00.005Z,0.039561877374785996,0.10950000000000001,0.10950000000000001,,0.04312530241261582,0.029048070402928568,0.036169614626591,,0.04298086669833011,0.05596212754578571,0.05192788129325768
51,BTC/USDT:USDT,1685952000000,2023-06-05T08:00:00.000Z,-0.0207746957316645,0.1044411,0.10950000000000001,,0.0448543844021362,0.03297407494890285,0.04642517562099668,,0.04227800583070765,0.06047943209176001,0.06185250895433001
52,BTC/USDT:USDT,1685980800000,2023-06-05T16:00:00.000Z,0.1791927565348905,0.0860232,0.10950000000000001,,0.04242303387988828,0.0259161492657545,0.02736192307769399,,0.039042091022745425,0.0545394492657545,0.04533208974436066
53,BTC/USDT:USDT,1686009600000,2023-06-06T00:00:00.000Z,-0.070143725676675,-0.07836915,0.10950000000000001,,0.0404195725537518,0.030331568393121205,0.021303792234211673,,0.04235016183946608,0.06591281125026409,0.05700930890087834
54,BTC/USDT:USDT,1686038400000,2023-06-06T08:00:00.009Z,-0.1118046581248485,-0.03336465,0.05329365,,0.04114818914893921,0.03012283183360666,0.030584367190370665,,0.04663518200608208,0.06932800326217808,0.07591858385703736
55,BTC/USDT:USDT,1686067200000,2023-06-06T16:00:00.013Z,-0.06675526743465901,0.046953600000000005,0.10950000000000001,,0.04089124411728938,0.033769697086956846,0.03498121977543634,,0.04989657626014654,0.0727522185155283,0.08187033644210302
56,BTC/USDT:USDT,1686096000000,2023-06-07T00:00:00.000Z,0.0075921898744965,0.10950000000000001,0.1043097,,0.04188363435472444,0.03639050979885777,0.055041212900787014,,0.050765387926153,0.07113381694171494,0.09508779623412036
57,BTC/USDT:USDT,1686124800000,2023-06-07T08:00:00.016Z,0.0412509883220205,0.10950000000000001,0.10950000000000001,,0.04704599846942357,0.04343471691420729,0.04963736532745935,,0.053859505612280714,0.07445710977135013,0.08968394866079268
58,BTC/USDT:USDT,1686153600000,2023-06-07T16:00:00.000Z,0.071924058761817,0.04385475,0.10950000000000001,,0.046491743514767286,0.036623993240623355,0.04755503623331518,,0.053398325657624424,0.07070195752633765,0.09489553623331518
